,Award?,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll
1458,0,,46734,0,2,1,1,10007,18,0,0,5080
1459,1,,315273,0,1,1,1,12584,9,4084,4,5079
1460,0,,50,0,1,1,1,50,1,50,1,5073
1461,0,,97416,0,5,1,1,63679,29,0,0,5093
1462,1,,127768,0,5,1,1,65264,21,250,1,5064
1463,0,,139882,0,4,1,1,47089,15,0,0,4859
1464,0,,10740,0,1,1,1,0,0,0,0,4926
1465,0,,57330,0,1,1,1,380,3,0,0,4986
1466,0,,33560,0,1,1,1,2600,14,0,0,4604
1467,1,,53210,0,1,1,1,11422,10,0,0,4993
1468,0,,9795,0,1,1,1,0,0,0,0,4960
1469,1,,16984,0,2,1,1,10334,15,0,0,4884
1470,1,,46349,0,4,1,1,33923,20,1100,2,4856
1471,0,,118079,0,4,1,1,43298,16,500,1,4867
1472,0,,29632,0,1,1,1,0,0,0,0,4898
1473,0,,164307,0,3,1,1,21704,14,0,0,4023
1474,0,,13490,0,1,1,1,0,0,0,0,4870
1475,0,,36296,0,1,1,1,5780,6,0,0,4600
1476,1,,190429,6168,1,1,1,27500,11,1500,3,4974
1477,0,,120447,0,5,1,1,53804,15,350,1,4840
1478,1,,35094,0,1,1,1,4000,11,0,0,4944
1479,1,,208804,0,5,1,1,56204,31,500,1,4429
1480,0,,30662,0,1,1,1,0,0,0,0,4996
1481,0,,157452,0,4,1,1,45312,18,0,0,4471
1482,0,,24266,0,1,1,1,2375,12,0,0,4111
1483,1,,49991,0,4,1,1,44146,27,2510,4,4803
1484,0,,42275,925,1,1,1,4100,6,1600,5,4712
1485,0,,59162,0,1,1,1,2520,7,0,0,4726
1486,1,,109625,0,5,1,1,63372,19,500,1,5056
1487,0,,30486,0,1,1,1,0,0,0,0,5051
1488,1,,240904,2288,4,1,1,63385,22,350,1,5045
1489,1,,266776,0,1,1,1,8370,30,6520,28,5042
1490,0,,20818,0,1,1,1,15214,4,0,0,5036
1491,0,,106509,0,1,1,1,1113,7,0,0,5036
1492,1,,65982,0,1,1,1,1750,4,750,3,5030
1493,1,,9002,0,1,1,1,1586,9,0,0,4933
1494,1,,16088,0,3,1,1,17872,15,0,0,4563
1495,0,,10079,0,1,1,1,569,8,0,0,4651
1496,1,,48863,0,5,1,1,71013,18,1050,3,4925
1497,1,,137402,0,1,1,1,950,6,200,3,4685
1498,1,,71076,1000,1,1,1,10000,1,0,0,4820
1499,0,,20630,0,1,1,1,2045,4,0,0,4643
1500,1,,119180,1467,1,1,1,9275,20,1300,6,4657
1501,1,,54116,1846,3,1,1,34997,14,0,0,4848
1502,0,,36665,0,1,1,1,1625,6,0,0,4747
1503,1,,507371,0,4,1,1,51765,18,450,1,4770
1504,0,,48721,0,1,1,1,18781,12,300,3,4672
1505,1,,391222,0,3,1,1,27471,20,1600,7,4905
1506,0,,88668,0,2,1,1,9889,15,100,1,4903
1507,0,,46074,0,1,1,1,2193,11,0,0,4419
1508,0,,1923,0,1,1,1,1170,2,0,0,4615
1509,0,,46030,0,1,1,1,4375,27,0,0,4566
1510,0,,31236,0,1,1,1,2250,13,0,0,4523
1511,0,,18351,0,1,1,1,0,0,0,0,4744
1512,1,,4779,0,1,1,1,600,2,0,0,4926
1513,1,,124775,1704,1,1,1,11564,8,700,2,4847
1514,0,,66923,0,3,1,1,17139,12,0,0,4875
1515,0,,24008,0,1,1,1,540,3,0,0,4901
1516,1,,118415,2329,1,1,1,4475,10,100,1,4545
1517,1,,2793,0,1,1,1,8000,3,0,0,4588
1518,1,,70464,0,1,1,1,4000,4,1000,2,4889
1519,1,,71930,0,4,1,1,32774,13,500,1,4300
1520,1,,126484,0,1,1,1,5942,13,3192,11,4758
1521,1,,39503,0,3,1,1,16671,18,2339,2,4884
1522,0,,7291,0,1,1,1,0,0,0,0,4104
1523,1,,4838,0,3,1,1,23592,16,500,1,5024
1524,1,,73811,0,3,1,1,25394,14,1000,2,5021
1525,1,,156219,0,5,1,1,55874,24,0,0,5015
1526,1,,114376,0,4,1,1,33949,15,0,0,5009
1527,0,,23965,0,1,2,1,7308,16,550,3,5003
1528,0,,45766,0,1,1,1,4550,11,1300,7,5002
1529,1,,57857,1099,1,1,1,62650,37,12400,29,4996
1530,1,,19998,0,1,1,1,4309,13,0,0,4995
1531,0,,29506,0,1,1,1,4826,16,500,2,4993
1532,0,,6020,1505,1,1,1,0,0,0,0,4986
1533,1,,27989,0,3,1,1,25369,16,2729,2,4981
1534,1,,21933,0,4,1,1,27166,15,550,1,4974
1535,0,,58758,0,1,1,1,6500,38,0,0,4974
1536,1,,86069,0,4,1,1,35282,21,0,0,4972
1537,0,,8350,0,1,1,1,2125,10,0,0,4967
1538,1,,26862,0,3,1,1,15510,15,0,0,4965
1539,1,,133853,0,5,1,1,68136,14,0,0,4960
1540,0,,72623,0,1,1,1,0,0,0,0,4957
1541,0,,36887,0,1,2,1,9048,11,0,0,4951
1542,1,,49737,0,5,1,1,60922,22,550,2,4946
1543,0,,53869,0,1,1,1,6750,26,0,0,4940
1544,0,,5264,0,1,1,1,0,0,0,0,4496
1545,1,,132132,6920,3,1,1,20443,18,1310,4,3916
1546,0,,319241,0,5,1,1,71867,36,0,0,4692
1547,1,,333346,2139,4,1,1,52013,31,4309,12,4469
1548,0,,22459,0,1,1,1,104,2,0,0,4215
1549,0,,65021,0,2,1,1,10369,12,0,0,3547
1550,0,,44205,0,4,1,1,28340,13,0,0,3676
1551,0,,18433,0,1,1,1,3174,9,0,0,3930
1552,0,,6341,0,1,1,1,3658,12,0,0,3706
1553,0,,3641,0,1,1,1,1164,3,0,0,3603
1554,0,,39207,0,1,1,1,965,3,0,0,3757
1555,0,,63362,0,3,1,1,16331,15,350,1,3544
1556,1,,220267,0,1,1,1,8500,4,0,0,4716
1557,1,,329,0,3,1,1,23492,14,0,0,4868
1558,0,,22424,0,1,1,1,648,2,0,0,3951
1559,0,,36805,0,3,1,1,13018,16,0,0,3799
1560,0,,63437,0,2,1,1,7160,15,0,0,4595
1561,0,,8962,4481,1,1,1,0,0,0,0,4198
1562,0,,7922,0,1,1,1,0,0,0,0,4491
1563,0,,113731,0,1,1,1,1700,5,700,4,4482
1564,0,,12612,0,1,1,1,0,0,0,0,4170
1565,1,,45916,0,1,1,1,675,6,500,2,2818
1566,0,,51324,0,3,1,1,20533,14,0,0,4408
1567,1,,412,0,1,1,1,13000,1,0,0,4761
1568,1,,8103,0,1,1,1,2750,15,0,0,4776
1569,1,,91237,0,5,1,1,78864,26,0,0,4321
1570,0,,17388,0,1,1,1,0,0,0,0,4232
1571,0,,52046,0,1,1,1,1058,8,683,7,3456
1572,0,,50015,0,3,1,1,20839,16,50,1,4497
1573,1,,45340,0,3,1,1,14063,16,500,1,4660
1574,0,,200963,0,1,1,1,6164,4,150,1,4782
1575,0,,85884,0,2,1,1,7742,9,0,0,4692
1576,1,,4236,0,1,1,1,3000,7,0,0,4148
1577,1,,55843,0,1,1,1,6000,3,0,0,4341
1578,0,,43000,0,1,1,1,1273,4,173,1,4646
1579,1,,5573,0,1,1,1,1958,17,0,0,3714
1580,0,,2080,0,1,1,1,0,0,0,0,4635
1581,0,,43686,0,1,1,1,4039,12,0,0,4328
1582,0,,11001,0,1,1,1,255,5,0,0,4315
1583,1,,10146,0,3,1,1,26633,12,0,0,4509
1584,1,,35062,0,3,1,1,16237,26,0,0,4152
1585,1,,11866,0,2,1,1,6139,9,0,0,4667
1586,0,,41048,0,1,1,1,1195,3,0,0,4856
1587,1,,25004,0,1,1,1,1113,3,0,0,4860
1588,1,,194074,1448,1,1,1,12500,6,0,0,4701
1589,0,,65952,0,4,1,1,34770,14,0,0,4827
1590,0,,265532,0,1,1,1,4652,13,0,0,4849
1591,0,,61286,0,1,1,1,1500,5,0,0,4755
1592,0,,118177,0,3,1,1,20910,18,402,1,4811
1593,1,,183370,0,1,1,1,30988,14,12988,9,4848
1594,0,,98608,0,1,1,1,969,12,0,0,4663
1595,0,,22529,0,1,1,1,5115,20,3400,16,4865
1596,1,,2502,0,1,1,1,15500,4,500,1,4761
1597,1,,123430,0,4,1,1,49987,17,0,0,4798
1598,0,,36219,0,1,1,1,4044,10,0,0,4595
1599,1,,61405,250,2,1,1,32316,20,1350,8,4828
1600,1,,3789,0,1,1,1,181,3,0,0,4756
1601,0,,16065,0,1,1,1,0,0,0,0,4456
1602,1,,404142,0,5,1,1,75509,13,0,0,4784
1603,0,,28733,0,1,1,1,0,0,0,0,4650
1604,0,,26965,0,2,1,1,7346,13,0,0,4653
1605,0,,278437,0,4,1,1,50888,26,0,0,4744
1606,0,,5074,0,1,1,1,500,1,0,0,4730
1607,0,,43338,0,1,1,1,1000,4,1000,4,4275
1608,1,,23551,0,1,1,1,2375,12,0,0,4663
1609,0,,32015,0,1,1,1,6000,6,0,0,4574
1610,0,,65435,0,1,1,1,1000,2,500,1,4786
1611,0,,39079,0,1,1,1,3070,5,0,0,4750
1612,0,,108616,0,4,1,1,36476,13,0,0,4644
1613,0,,80154,0,4,1,1,47270,14,0,0,4352
1614,1,,25563,0,1,1,1,303,8,0,0,3511
1615,1,,18007,0,4,1,1,33237,15,0,0,4665
1616,0,,51752,0,3,1,1,25962,20,0,0,4631
1617,0,,21540,0,1,1,1,1188,9,0,0,4791
1618,0,,233057,0,5,1,1,102840,11,0,0,4791
1619,0,,196079,0,5,1,1,56890,21,0,0,4791
1620,1,,276607,0,1,1,1,11430,14,6430,11,4791
1621,0,,20681,0,1,1,1,0,0,0,0,4939
1622,1,,155278,0,4,1,1,27200,16,0,0,4926
1623,1,,194949,0,1,1,1,10121,13,4621,10,4930
1624,1,,307260,783,4,1,1,40533,24,250,1,4791
1625,0,,105588,0,2,1,1,22973,3,0,0,4805
1626,0,,41366,0,3,1,1,27148,15,0,0,4806
1627,0,,59445,0,1,1,1,5500,21,500,2,4843
1628,1,,130920,2643,4,1,1,30299,20,1100,6,4793
1629,0,,49777,2360,3,1,1,12241,12,0,0,4777
1630,0,,58778,0,4,1,1,28325,13,0,0,4919
1631,0,,38224,0,1,1,1,2587,10,0,0,4824
1632,1,,93700,0,5,1,1,58745,14,0,0,4827
1633,1,,533120,0,5,1,1,120983,18,0,0,4827
1634,0,,34941,0,3,1,1,23718,16,0,0,4755
1635,0,,115197,0,3,1,1,17638,24,0,0,4820
1636,0,,31230,0,1,1,1,815,5,815,5,4931
1637,1,,98604,0,3,1,1,17490,15,0,0,4919
1638,0,,385195,0,1,1,1,0,0,0,0,4903
1639,1,,136104,0,4,1,1,68988,51,2069,8,4916
1640,0,,23984,0,1,1,1,2737,14,0,0,4905
1641,0,,169947,0,4,1,1,48140,21,0,0,4895
1642,1,,71264,0,5,1,1,94161,17,1000,2,4903
1643,0,,71610,0,3,1,1,20918,14,0,0,4895
1644,0,,151152,0,2,1,1,13635,21,1100,1,4895
1645,1,,164178,2364,4,1,1,35314,23,1100,3,4883
1646,0,,18601,0,1,1,1,100,1,0,0,4888
1647,0,,49331,0,3,1,1,23572,12,100,1,4888
1648,0,,43326,0,1,1,1,4164,12,0,0,4881
1649,0,,12112,0,1,1,1,0,0,0,0,4882
1650,1,,98343,0,4,1,1,31961,16,0,0,4971
1651,1,,83006,0,4,1,1,45167,13,0,0,4906
1652,0,,110980,0,1,1,1,12900,8,950,4,4853
1653,0,,78032,0,3,1,1,24046,23,0,0,4862
1654,0,,176262,0,3,1,1,12678,8,150,1,4862
1655,1,,239576,0,3,1,1,13301,12,0,0,4849
1656,0,,642756,0,4,1,1,37889,15,1000,2,4841
1657,1,,41370,0,5,1,1,51335,9,0,0,4842
1658,1,,92905,0,1,1,1,1766,10,0,0,4827
1659,1,,7430,0,1,1,1,10500,5,0,0,4791
1660,1,,68390,0,1,1,1,3450,3,950,2,4754
1661,1,,18366,0,1,1,1,1100,3,1100,3,4783
1662,1,,197673,0,4,1,1,48932,15,0,0,4775
1663,1,,11789,0,4,1,1,28756,20,900,2,4775
1664,0,,213539,0,1,1,1,2750,15,0,0,4751
1665,0,,13310,0,1,1,1,0,0,0,0,4755
1666,1,,207395,0,4,1,1,55903,17,500,1,4761
1667,1,,25688,2396,1,1,1,3103,10,0,0,4754
1668,0,,259582,0,1,1,1,3833,21,1762,9,4638
1669,1,,288379,0,1,1,1,15942,8,1442,5,4741
1670,0,,3580,0,1,1,1,130,3,0,0,4730
1671,1,,84305,0,5,1,1,78931,15,0,0,4734
1672,0,,4780,0,1,1,1,0,0,0,0,4733
1673,1,,88192,0,4,1,1,47848,22,500,1,4784
1674,1,,105665,0,4,1,1,31226,13,0,0,4727
1675,1,,24756,0,1,1,1,7720,26,500,2,4723
1676,1,,51304,1362,1,1,1,11611,40,10075,36,4708
1677,0,,12404,0,1,1,1,1950,7,1200,4,4701
1678,0,,80988,0,1,1,1,4413,5,0,0,4707
1679,1,,5617,0,1,1,1,4400,4,400,1,4706
1680,1,,68023,0,5,1,1,119512,33,500,1,4702
1681,0,,108100,0,4,1,1,45113,17,1000,2,4699
1682,0,,17470,0,1,1,1,4100,9,2500,5,4691
1683,1,,138332,0,5,1,1,67836,17,0,0,4692
1684,0,,4087,0,1,1,1,500,4,0,0,4684
1685,0,,40264,0,1,1,1,19137,13,0,0,4684
1686,1,,13290,0,1,1,1,3175,5,0,0,4679
1687,1,,130761,0,4,1,1,52423,15,0,0,4674
1688,1,,14371,0,4,1,1,28723,13,0,0,4671
1689,1,,25322,0,3,1,1,23821,16,0,0,4673
1690,0,,55356,0,3,1,1,23871,15,0,0,4660
1691,1,,134501,0,5,1,1,59855,32,1193,2,4663
1692,0,,63311,0,4,1,1,29318,11,0,0,4667
1693,1,,90307,0,1,1,1,3150,3,650,2,4664
1694,1,,2198,0,1,1,1,16070,12,0,0,4658
1695,0,,43749,5583,1,1,1,9557,5,0,0,4664
1696,0,,7730,0,1,1,1,375,3,0,0,4659
1697,0,,16171,0,1,1,1,2875,16,0,0,4656
1698,1,,192108,1000,1,1,1,10200,3,200,2,4656
1699,1,,35895,0,3,1,1,15720,11,0,0,4649
1700,1,,46578,0,2,1,1,8322,12,0,0,4645
1701,0,,54309,0,1,1,1,6772,7,250,1,4698
1702,1,,45613,0,4,1,1,29117,16,350,1,4625
1703,1,,297127,0,3,1,1,27415,16,0,0,4631
1704,0,,93148,0,2,1,1,7776,18,0,0,4631
1705,0,,27905,0,1,1,1,3794,11,0,0,4628
1706,1,,139983,0,3,1,1,17289,24,100,2,4629
1707,0,,188703,0,5,1,1,62973,53,500,1,4625
1708,0,,19479,0,1,1,1,2250,4,0,0,4625
1709,0,,63635,0,1,1,1,5175,31,50,1,4622
1710,1,,77203,0,5,1,1,66817,16,0,0,4646
1711,0,,19020,0,1,1,1,330,3,0,0,4614
1712,0,,61172,0,2,1,1,6875,10,0,0,4609
1713,0,,7342,0,1,1,1,0,0,0,0,4604
1714,0,,62076,0,2,1,1,11221,15,1050,2,4603
1715,1,,13046,0,1,1,1,0,0,0,0,4597
1716,1,,11527,0,3,1,1,16874,27,3880,6,4583
1717,1,,77814,0,4,1,1,43914,17,0,0,4587
1718,1,,75303,0,5,1,1,74990,15,0,0,4598
1719,0,,7545,0,1,1,1,616,6,0,0,4587
1720,0,,26972,0,1,1,1,0,0,0,0,4587
1721,1,,184805,0,4,1,1,52755,22,0,0,4726
1722,1,,93971,0,5,1,1,62023,22,450,3,4580
1723,0,,66328,0,4,1,1,40522,14,0,0,4575
1724,0,,51745,0,4,1,1,41377,14,0,0,4606
1725,1,,64341,0,5,1,1,63621,13,0,0,4568
1726,0,,49708,0,1,1,1,0,0,0,0,4560
1727,1,,46926,0,4,1,1,27889,15,0,0,4554
1728,1,,199418,1000,3,1,1,25590,39,3199,9,4548
1729,0,,9126,0,1,1,1,1202,13,350,1,4554
1730,0,,95109,0,4,1,1,26149,8,0,0,4593
1731,0,,65706,0,3,1,1,21958,17,0,0,4534
1732,1,,9862,0,1,1,1,31280,15,0,0,4545
1733,1,,253349,0,5,1,1,68947,18,1000,2,4545
1734,0,,25541,0,1,1,1,660,3,0,0,4520
1735,0,,5580,0,1,1,1,60,2,0,0,4533
1736,1,,37514,0,4,1,1,35874,31,500,1,4537
1737,0,,67083,0,1,1,1,4600,4,500,1,4532
1738,0,,92646,0,4,1,1,27177,16,0,0,4523
1739,0,,21110,0,1,1,1,3402,12,0,0,4516
1740,1,,102570,0,5,1,1,70503,20,0,0,4524
1741,0,,15876,0,1,1,1,0,0,0,0,4512
1742,0,,8957,0,1,1,1,0,0,0,0,4509
1743,0,,5375,0,1,1,1,2000,9,0,0,4509
1744,1,,109114,0,4,1,1,31956,27,0,0,4512
1745,0,,23432,0,1,1,1,1162,10,0,0,4510
1746,0,,111384,0,4,1,1,26669,14,0,0,4505
1747,0,,69880,0,1,1,1,4635,5,0,0,4552
1748,0,,11289,0,1,1,1,1500,5,0,0,4492
1749,0,,119676,500,1,1,1,550,4,550,4,4485
1750,1,,21847,0,1,1,1,929,4,903,3,4491
1751,1,,40808,0,4,1,1,38612,27,400,2,4490
1752,0,,47509,0,1,1,1,21210,10,1000,2,4490
1753,0,,20248,0,3,1,1,18507,37,1700,5,4488
1754,0,,3441,0,1,1,1,1643,6,0,0,4484
1755,0,,35216,0,1,1,1,9959,14,0,0,4481
1756,0,,63036,0,2,1,1,9006,14,0,0,4475
1757,0,,20844,0,1,1,1,20844,10,0,0,4474
1758,0,,42420,0,1,1,1,1000,1,0,0,4461
1759,0,,36254,0,1,1,1,7232,7,0,0,4453
1760,1,,22412,0,3,1,1,11654,12,0,0,4460
1761,0,,11512,0,1,1,1,3667,14,0,0,4460
1762,0,,1703,0,1,1,1,1230,4,0,0,4390
1763,1,,51471,0,3,1,1,15505,32,412,1,4450
1764,0,,70518,0,1,1,1,2000,3,1000,2,4450
1765,1,,431824,0,3,1,1,30480,16,500,1,4443
1766,1,,25577,0,4,1,1,33420,18,0,0,4432
1767,1,,17111,0,3,1,1,13577,10,0,0,4434
1768,0,,99336,0,3,1,1,14195,14,500,1,4453
1769,0,,67612,0,1,1,1,0,0,0,0,4442
1770,0,,38918,0,1,1,1,6505,29,618,2,4442
1771,0,,72812,0,3,1,1,16930,17,50,1,4442
1772,1,,134937,0,1,1,1,500,1,0,0,4427
1773,0,,121688,0,4,1,1,31631,15,0,0,4420
1774,0,,162410,0,3,1,1,20203,17,0,0,4420
1775,1,,59821,500,1,1,1,4200,4,200,2,4419
1776,0,,96053,0,1,1,1,2200,6,2200,6,4391
1777,0,,171946,0,3,1,1,19198,28,0,0,4397
1778,0,,15737,0,1,1,1,220,3,0,0,4404
1779,0,,77814,0,3,1,1,14786,11,0,0,4394
1780,0,,53768,0,1,1,1,4798,16,450,1,4387
1781,0,,245731,0,4,1,1,34322,35,0,0,4385
1782,0,,87366,0,3,1,1,18012,16,0,0,4380
1783,1,,56461,0,4,1,1,40190,14,0,0,4359
1784,1,,46855,0,2,1,1,8845,17,0,0,4379
1785,0,,53027,0,1,1,1,0,0,0,0,4585
1786,0,,96610,0,5,1,1,66298,22,0,0,4362
1787,0,,61450,0,2,1,1,7927,10,0,0,4383
1788,0,,18538,0,1,1,1,2200,3,0,0,4344
1789,1,,28319,0,3,1,1,18449,13,0,0,4392
1790,0,,107360,0,3,1,1,15641,15,0,0,4423
1791,0,,32510,0,1,3,1,14568,13,0,0,4341
1792,0,,9753,0,1,1,1,1235,3,0,0,4343
1793,0,,13033,0,1,1,1,1625,6,0,0,4334
1794,1,,17609,0,1,1,1,803,5,803,5,4317
1795,0,,104052,0,2,1,1,6016,12,0,0,4331
1796,0,,13878,0,1,1,1,0,0,0,0,4317
1797,0,,7254,0,1,1,1,0,0,0,0,4323
1798,1,,12560,0,1,1,1,1282,6,1282,6,4324
1799,0,,94938,0,3,1,1,12999,21,0,0,4310
1800,1,,86143,0,3,1,1,29652,11,500,1,4317
1801,1,,138512,0,4,1,1,30130,15,50,1,4313
1802,1,,66875,0,1,1,1,3206,17,0,0,4308
1803,0,,96026,0,3,1,1,25670,19,0,0,4310
1804,0,,31572,0,1,1,1,0,0,0,0,4299
1805,1,,11834,0,1,1,1,0,0,0,0,4306
1806,1,,23552,0,4,1,1,36165,11,0,0,4300
1807,0,,66052,0,1,1,1,8380,8,0,0,4301
1808,1,,55639,0,1,1,1,2750,15,0,0,4299
1809,0,,68226,0,1,1,1,3147,8,200,2,4299
1810,1,,37953,0,5,1,1,62571,28,0,0,4282
1811,0,,17810,0,1,1,1,1375,4,0,0,4294
1812,0,,21915,0,1,1,1,7000,33,0,0,4289
1813,0,,32563,0,1,1,1,4200,3,200,1,4282
1814,0,,49479,0,1,1,1,5500,24,100,1,4282
1815,1,,23854,0,3,1,1,22498,18,250,3,4274
1816,1,,60049,0,1,1,1,0,0,0,0,4278
1817,0,,75112,0,4,1,1,35532,14,500,1,4271
1818,0,,19787,0,1,1,1,2016,9,500,1,4258
1819,0,,30664,0,3,1,1,21242,22,700,5,4268
1820,0,,91716,0,1,1,1,6978,12,0,0,4267
1821,0,,219174,0,1,1,1,4500,5,2000,4,4265
1822,1,,16495,0,1,1,1,18779,11,0,0,4261
1823,0,,25963,0,2,1,1,8183,25,0,0,4244
1824,1,,1701,0,1,1,1,10,1,0,0,4260
1825,0,,73852,0,1,1,1,0,0,0,0,4252
1826,0,,12791,0,1,1,1,0,0,0,0,4246
1827,0,,39020,0,1,1,1,1295,4,0,0,4246
1828,1,,1076,0,3,1,1,11379,8,0,0,4233
1829,0,,34443,1440,1,1,1,2125,10,0,0,4233
1830,0,,4735,0,1,1,1,275,2,0,0,4257
1831,0,,41279,967,1,1,1,3664,4,3164,3,4233
1832,0,,4708,0,1,1,1,1000,1,0,0,4232
1833,1,,63090,0,1,1,1,12059,20,350,3,4231
1834,0,,156544,0,4,1,1,46593,13,0,0,4225
1835,0,,12239,0,1,1,1,2912,5,0,0,4226
1836,0,,101464,0,3,1,1,14610,13,0,0,4223
1837,0,,55147,0,4,1,1,29219,13,0,0,4225
1838,0,,59424,0,4,1,1,36600,23,1000,3,4211
1839,0,,52084,0,1,1,1,4836,7,0,0,4222
1840,1,,368535,0,5,1,1,146201,21,2600,6,4210
1841,0,,116288,0,5,1,1,65073,18,0,0,4209
1842,1,,114508,0,4,1,1,29960,22,1250,8,4226
1843,0,,456509,0,1,1,1,500,1,500,1,4201
1844,0,,19634,0,1,1,1,0,0,0,0,4198
1845,1,,56258,0,4,1,1,38591,23,500,1,4197
1846,1,,102373,0,4,1,1,67212,33,6600,14,4190
1847,0,,20426,0,1,1,1,3993,7,3493,6,4194
1848,1,,13034,0,5,1,1,60000,6,0,0,4169
1849,1,,22455,0,4,1,1,38814,17,0,0,4175
1850,0,,11604,0,1,1,1,95,2,0,0,4177
1851,1,,72510,0,4,1,1,31469,12,0,0,4169
1852,0,,33383,0,1,1,1,0,0,0,0,4163
1853,0,,181200,0,1,1,1,7514,21,0,0,4159
1854,0,,17500,0,1,1,1,17500,2,0,0,4167
1855,0,,22751,0,1,1,1,4500,9,4500,9,4166
1856,0,,12465,0,1,1,1,380,3,0,0,4162
1857,0,,6316,0,1,1,1,0,0,0,0,4149
1858,1,,66860,0,3,1,1,12667,20,980,5,4155
1859,0,,975,0,1,1,1,350,3,0,0,4519
1860,1,,197973,0,5,1,1,72345,14,1029,2,4155
1861,1,,50909,0,3,1,1,14830,18,0,0,4135
1862,0,,79500,0,3,1,1,21489,15,0,0,4146
1863,1,,15875,0,3,1,1,24918,12,0,0,4141
1864,1,,159109,0,4,1,1,19554,24,1557,6,4138
1865,0,,12906,0,1,1,1,0,0,0,0,4124
1866,0,,14155,0,1,1,1,3250,19,0,0,4134
1867,1,,576,0,3,1,1,12082,14,0,0,4128
1868,1,,48896,0,1,1,1,4081,12,3397,10,4139
1869,0,,27669,0,1,1,1,3375,20,0,0,4127
1870,0,,21708,0,3,1,1,12811,13,0,0,4100
1871,1,,10643,0,4,1,1,40585,14,850,2,4107
1872,0,,264685,0,5,1,1,57505,16,0,0,4112
1873,0,,35433,0,1,1,1,1600,3,0,0,4113
1874,1,,162369,0,4,1,1,41359,15,500,1,4113
1875,0,,6206,0,1,1,1,375,3,0,0,4107
1876,0,,226941,1000,4,1,1,44771,17,0,0,4099
1877,1,,94544,0,5,1,1,111827,8,350,1,4105
1878,1,,128302,0,5,1,4,132263,32,400,2,4103
1879,0,,3664,0,1,1,1,0,0,0,0,4089
1880,0,,56017,0,1,1,1,3905,6,1668,1,4086
1881,1,,40835,0,4,1,1,50602,39,2250,10,4090
1882,1,,24496,0,1,1,1,4000,3,500,1,4086
1883,0,,36033,0,3,1,1,36033,13,0,0,4079
1884,0,,12766,0,1,1,1,1900,4,400,2,4072
1885,1,,147596,0,1,1,1,19175,19,16675,18,4076
1886,0,,16489,0,1,1,1,4851,27,0,0,4064
1887,0,,84516,0,3,1,1,22713,15,0,0,4063
1888,0,,74147,0,2,1,1,8315,16,50,1,4064
1889,0,,24887,0,1,1,1,0,0,0,0,4047
1890,0,,56954,0,3,1,1,29409,32,0,0,4051
1891,0,,8647,0,1,1,1,0,0,0,0,4036
1892,1,,37114,0,1,1,1,21623,12,0,0,4040
1893,1,,50715,0,4,1,1,39211,13,0,0,4051
1894,0,,149305,0,4,1,1,49893,19,0,0,4030
1895,0,,225665,0,1,1,1,4288,15,500,1,4048
1896,0,,20534,0,1,1,1,589,7,0,0,4021
1897,0,,3962,0,1,1,1,292,8,0,0,4027
1898,0,,5112,0,1,1,1,0,0,0,0,4020
1899,1,,67358,0,5,1,1,67027,34,500,1,4379
1900,0,,11925,0,1,1,1,400,4,400,4,4015
1901,0,,30300,0,1,1,1,2160,7,0,0,4002
1902,0,,39139,0,1,1,1,710,4,0,0,3967
1903,0,,52440,0,1,1,1,500,1,0,0,4026
1904,0,,23329,0,1,1,1,6326,3,0,0,4008
1905,1,,10679,0,2,1,1,13363,12,0,0,4001
1906,0,,53487,0,1,1,1,0,0,0,0,3991
1907,1,,355423,5009,3,1,1,20500,20,100,1,3963
1908,0,,9052,0,1,1,1,280,2,0,0,3987
1909,0,,129972,0,3,1,1,15081,18,500,1,3986
1910,0,,283670,0,4,1,1,39260,39,200,1,3972
1911,1,,189054,0,1,1,1,17900,25,7400,23,3985
1912,0,,150312,0,1,1,1,1000,1,0,0,3967
1913,1,,33517,0,1,1,1,1250,2,250,1,3978
1914,0,,97750,0,3,1,1,12616,16,600,2,4074
1915,0,,59035,0,1,1,1,245,4,0,0,3960
1916,0,,132335,0,4,1,1,30273,14,0,0,3974
1917,1,,82981,0,5,1,3,105325,44,1000,2,3964
1918,0,,52139,0,1,3,1,16314,14,250,1,3965
1919,0,,123313,0,4,1,1,31595,15,0,0,3959
1920,1,,131755,909,4,1,1,37299,16,0,0,3952
1921,1,,46440,0,1,1,1,5582,24,0,0,3952
1922,1,,58970,0,3,1,1,13467,18,0,0,3946
1923,1,,152367,0,4,1,1,43406,24,700,3,3938
1924,1,,80534,0,3,1,1,20715,17,0,0,3949
1925,0,,12184,0,1,1,1,1160,3,0,0,3939
1926,0,,10355,0,2,1,1,6510,10,0,0,3918
1927,0,,39947,0,1,1,1,1750,7,0,0,3922
1928,0,,3082,0,1,1,1,0,0,0,0,3923
1929,0,,37563,0,2,1,1,8142,14,0,0,3925
1930,1,,145868,0,5,1,1,61068,18,10042,4,3925
1931,0,,14231,0,1,1,1,4950,24,1700,5,3917
1932,0,,87282,0,3,1,1,13480,10,0,0,3911
1933,0,,11355,0,1,1,1,135,3,0,0,3916
1934,1,,197239,0,4,1,1,53412,25,250,2,3914
1935,0,,50586,0,1,1,1,0,0,0,0,3902
1936,1,,54388,0,4,1,1,27516,14,0,0,3903
1937,0,,30546,0,3,1,1,11304,14,0,0,3900
